# BUSCO version is: 5.4.4 
# The lineage dataset is: arthropoda_odb10 (Creation date: 2020-09-10, number of genomes: 90, number of BUSCOs: 1013)
# Busco id	Status	Sequence	Score	Length	OrthoDB url	Description
102770at6656	Duplicated	TRINITY_DN5583_c0_g1_i7:70-882	480.3	233	https://www.orthodb.org/v10?query=102770at6656	F-actin-capping protein subunit beta
102770at6656	Duplicated	TRINITY_DN5583_c0_g1_i8:70-882	480.3	233	https://www.orthodb.org/v10?query=102770at6656	F-actin-capping protein subunit beta
103125at6656	Complete	TRINITY_DN152033_c0_g1_i1:67-1167	348.9	273	https://www.orthodb.org/v10?query=103125at6656	39S ribosomal protein L3, mitochondrial
103207at6656	Complete	TRINITY_DN3985_c0_g1_i1:410-1210	306.4	205	https://www.orthodb.org/v10?query=103207at6656	pre-mRNA-splicing factor ISY1 homolog
103479at6656	Complete	TRINITY_DN6997_c0_g1_i1:71-895	218.0	162	https://www.orthodb.org/v10?query=103479at6656	protein unc-50 homolog
103590at6656	Complete	TRINITY_DN5013_c0_g1_i1:436-2025	235.8	250	https://www.orthodb.org/v10?query=103590at6656	rabenosyn-5
103747at6656	Duplicated	TRINITY_DN4399_c0_g1_i4:14-1570	405.9	421	https://www.orthodb.org/v10?query=103747at6656	Stress-activated map kinase-interacting protein 1
103747at6656	Duplicated	TRINITY_DN4399_c0_g1_i6:14-1570	405.9	421	https://www.orthodb.org/v10?query=103747at6656	Stress-activated map kinase-interacting protein 1
103749at6656	Complete	TRINITY_DN151484_c0_g1_i1:135-1475	508.3	361	https://www.orthodb.org/v10?query=103749at6656	WD40-repeat-containing domain
103752at6656	Duplicated	TRINITY_DN616_c0_g1_i10:97-1380	405.8	338	https://www.orthodb.org/v10?query=103752at6656	COP9 signalosome complex subunit 3
103752at6656	Duplicated	TRINITY_DN616_c0_g1_i11:97-1380	405.8	338	https://www.orthodb.org/v10?query=103752at6656	COP9 signalosome complex subunit 3
103752at6656	Duplicated	TRINITY_DN616_c0_g1_i12:79-1230	363.0	285	https://www.orthodb.org/v10?query=103752at6656	COP9 signalosome complex subunit 3
103752at6656	Duplicated	TRINITY_DN616_c0_g1_i13:79-1194	363.2	285	https://www.orthodb.org/v10?query=103752at6656	COP9 signalosome complex subunit 3
103752at6656	Duplicated	TRINITY_DN616_c0_g1_i1:97-1446	405.3	338	https://www.orthodb.org/v10?query=103752at6656	COP9 signalosome complex subunit 3
103752at6656	Duplicated	TRINITY_DN616_c0_g1_i2:97-1380	405.8	338	https://www.orthodb.org/v10?query=103752at6656	COP9 signalosome complex subunit 3
103752at6656	Duplicated	TRINITY_DN616_c0_g1_i3:97-1380	405.8	338	https://www.orthodb.org/v10?query=103752at6656	COP9 signalosome complex subunit 3
103752at6656	Duplicated	TRINITY_DN616_c0_g1_i4:79-1230	363.0	285	https://www.orthodb.org/v10?query=103752at6656	COP9 signalosome complex subunit 3
103752at6656	Duplicated	TRINITY_DN616_c0_g1_i5:79-1230	363.0	285	https://www.orthodb.org/v10?query=103752at6656	COP9 signalosome complex subunit 3
103752at6656	Duplicated	TRINITY_DN616_c0_g1_i6:97-1344	406.0	338	https://www.orthodb.org/v10?query=103752at6656	COP9 signalosome complex subunit 3
103752at6656	Duplicated	TRINITY_DN616_c0_g1_i7:79-1230	363.0	285	https://www.orthodb.org/v10?query=103752at6656	COP9 signalosome complex subunit 3
103752at6656	Duplicated	TRINITY_DN616_c0_g1_i8:79-1296	362.6	285	https://www.orthodb.org/v10?query=103752at6656	COP9 signalosome complex subunit 3
103752at6656	Duplicated	TRINITY_DN616_c0_g1_i9:97-1446	405.3	338	https://www.orthodb.org/v10?query=103752at6656	COP9 signalosome complex subunit 3
103908at6656	Complete	TRINITY_DN164613_c0_g1_i1:90-1235	382.6	298	https://www.orthodb.org/v10?query=103908at6656	Eukaryotic translation initiation factor 3 subunit M
103914at6656	Complete	TRINITY_DN14284_c0_g1_i1:61-1140	352.5	295	https://www.orthodb.org/v10?query=103914at6656	carnosine N-methyltransferase
104063at6656	Complete	TRINITY_DN26947_c0_g2_i1:559-1461	246.3	200	https://www.orthodb.org/v10?query=104063at6656	39S ribosomal protein L39, mitochondrial
104122at6656	Complete	TRINITY_DN144952_c0_g1_i1:287-895	127.0	110	https://www.orthodb.org/v10?query=104122at6656	Mediator of RNA polymerase II transcription subunit 20
104198at6656	Duplicated	TRINITY_DN152626_c0_g2_i1:0-791	154.1	108	https://www.orthodb.org/v10?query=104198at6656	nuclear migration protein nudC
104198at6656	Duplicated	TRINITY_DN9322_c0_g2_i1:137-1084	169.5	122	https://www.orthodb.org/v10?query=104198at6656	nuclear migration protein nudC
104410at6656	Complete	TRINITY_DN7432_c0_g1_i2:48-884	332.0	239	https://www.orthodb.org/v10?query=104410at6656	Eukaryotic translation initiation factor 3 subunit F
104588at6656	Complete	TRINITY_DN210064_c0_g1_i1:85-909	203.7	197	https://www.orthodb.org/v10?query=104588at6656	protein RTF2 homolog
104595at6656	Duplicated	TRINITY_DN121926_c0_g1_i1:46-912	227.8	236	https://www.orthodb.org/v10?query=104595at6656	syntaxin-16
104595at6656	Duplicated	TRINITY_DN121926_c0_g1_i3:46-912	227.8	236	https://www.orthodb.org/v10?query=104595at6656	syntaxin-16
104595at6656	Duplicated	TRINITY_DN121926_c0_g1_i4:46-912	227.8	236	https://www.orthodb.org/v10?query=104595at6656	syntaxin-16
104604at6656	Complete	TRINITY_DN2094_c0_g1_i1:105-1157	296.7	263	https://www.orthodb.org/v10?query=104604at6656	activator of 90 kDa heat shock protein ATPase homolog 1
104769at6656	Complete	TRINITY_DN52385_c0_g1_i1:98-991	165.5	183	https://www.orthodb.org/v10?query=104769at6656	pinin
104898at6656	Duplicated	TRINITY_DN41320_c0_g1_i1:104-979	132.6	163	https://www.orthodb.org/v10?query=104898at6656	dnaJ homolog subfamily C member 17
104898at6656	Duplicated	TRINITY_DN41320_c0_g1_i4:104-979	132.6	163	https://www.orthodb.org/v10?query=104898at6656	dnaJ homolog subfamily C member 17
105000at6656	Complete	TRINITY_DN35069_c0_g1_i1:489-1061	180.2	162	https://www.orthodb.org/v10?query=105000at6656	ubiquinol-cytochrome-c reductase complex assembly factor 1
105099at6656	Duplicated	TRINITY_DN5871_c0_g1_i1:273-1466	253.8	247	https://www.orthodb.org/v10?query=105099at6656	putative neutral sphingomyelinase
105099at6656	Duplicated	TRINITY_DN5871_c0_g1_i2:279-1465	253.9	247	https://www.orthodb.org/v10?query=105099at6656	putative neutral sphingomyelinase
105099at6656	Duplicated	TRINITY_DN5871_c0_g1_i3:273-1466	253.8	247	https://www.orthodb.org/v10?query=105099at6656	putative neutral sphingomyelinase
105099at6656	Duplicated	TRINITY_DN5871_c0_g1_i4:279-1465	253.9	247	https://www.orthodb.org/v10?query=105099at6656	putative neutral sphingomyelinase
105099at6656	Duplicated	TRINITY_DN5871_c0_g1_i6:279-1465	253.9	247	https://www.orthodb.org/v10?query=105099at6656	putative neutral sphingomyelinase
105099at6656	Duplicated	TRINITY_DN5871_c0_g1_i8:279-1465	253.9	247	https://www.orthodb.org/v10?query=105099at6656	putative neutral sphingomyelinase
105099at6656	Duplicated	TRINITY_DN5871_c0_g1_i9:279-1465	253.9	247	https://www.orthodb.org/v10?query=105099at6656	putative neutral sphingomyelinase
105170at6656	Duplicated	TRINITY_DN53595_c0_g1_i1:39-1532	433.8	318	https://www.orthodb.org/v10?query=105170at6656	ADP-ribosylation factor GTPase-activating protein 2 isoform X1
105170at6656	Duplicated	TRINITY_DN53595_c0_g1_i5:39-1703	474.4	341	https://www.orthodb.org/v10?query=105170at6656	ADP-ribosylation factor GTPase-activating protein 2 isoform X1
105170at6656	Duplicated	TRINITY_DN53595_c0_g1_i6:39-1667	489.0	355	https://www.orthodb.org/v10?query=105170at6656	ADP-ribosylation factor GTPase-activating protein 2 isoform X1
105170at6656	Duplicated	TRINITY_DN53595_c0_g1_i7:39-1658	484.4	353	https://www.orthodb.org/v10?query=105170at6656	ADP-ribosylation factor GTPase-activating protein 2 isoform X1
105170at6656	Duplicated	TRINITY_DN53595_c0_g1_i9:39-1694	469.8	339	https://www.orthodb.org/v10?query=105170at6656	ADP-ribosylation factor GTPase-activating protein 2 isoform X1
105364at6656	Complete	TRINITY_DN27432_c0_g1_i1:343-1164	248.7	201	https://www.orthodb.org/v10?query=105364at6656	transcription initiation factor TFIID subunit 8
105457at6656	Duplicated	TRINITY_DN1284_c0_g1_i3:359-1462	245.6	254	https://www.orthodb.org/v10?query=105457at6656	something about silencing protein 10
105457at6656	Duplicated	TRINITY_DN1284_c0_g1_i5:359-1463	245.7	234	https://www.orthodb.org/v10?query=105457at6656	something about silencing protein 10
105771at6656	Complete	TRINITY_DN18986_c0_g2_i1:0-845	202.0	199	https://www.orthodb.org/v10?query=105771at6656	intraflagellar transport protein 57 homolog
105887at6656	Duplicated	TRINITY_DN916_c0_g2_i1:334-4098	124.1	450	https://www.orthodb.org/v10?query=105887at6656	Immunoglobulin-like domain
105887at6656	Duplicated	TRINITY_DN916_c0_g2_i2:334-4098	124.1	450	https://www.orthodb.org/v10?query=105887at6656	Immunoglobulin-like domain
105887at6656	Duplicated	TRINITY_DN916_c0_g2_i4:334-4098	124.1	450	https://www.orthodb.org/v10?query=105887at6656	Immunoglobulin-like domain
106116at6656	Duplicated	TRINITY_DN1792_c0_g1_i1:106-1437	472.2	327	https://www.orthodb.org/v10?query=106116at6656	Mitochondrial import inner membrane translocase subunit TIM44
106116at6656	Duplicated	TRINITY_DN1792_c0_g1_i2:106-1422	472.1	327	https://www.orthodb.org/v10?query=106116at6656	Mitochondrial import inner membrane translocase subunit TIM44
106126at6656	Duplicated	TRINITY_DN3702_c0_g1_i3:64-1206	378.0	262	https://www.orthodb.org/v10?query=106126at6656	GDP-fucose protein O-fucosyltransferase 1
106126at6656	Duplicated	TRINITY_DN3702_c0_g1_i5:64-1206	378.0	262	https://www.orthodb.org/v10?query=106126at6656	GDP-fucose protein O-fucosyltransferase 1
106466at6656	Complete	TRINITY_DN8034_c0_g1_i1:347-2071	280.6	289	https://www.orthodb.org/v10?query=106466at6656	RNA-binding protein 28
106470at6656	Complete	TRINITY_DN9408_c0_g3_i3:101-1051	165.5	178	https://www.orthodb.org/v10?query=106470at6656	SPARC-related modular calcium-binding protein 1 isoform X1
106634at6656	Complete	TRINITY_DN485_c0_g1_i1:329-1723	297.3	321	https://www.orthodb.org/v10?query=106634at6656	U3 small nucleolar RNA-associated protein 18 homolog
106639at6656	Duplicated	TRINITY_DN183432_c0_g1_i1:121-735	220.9	168	https://www.orthodb.org/v10?query=106639at6656	Proteasome subunit beta type
106639at6656	Duplicated	TRINITY_DN301668_c0_g1_i1:21-653	256.8	169	https://www.orthodb.org/v10?query=106639at6656	Proteasome subunit beta type
106639at6656	Duplicated	TRINITY_DN6845_c0_g1_i1:141-815	258.5	169	https://www.orthodb.org/v10?query=106639at6656	Proteasome subunit beta type
106788at6656	Duplicated	TRINITY_DN6265_c0_g2_i1:134-1372	382.0	291	https://www.orthodb.org/v10?query=106788at6656	mitochondrial inner membrane protein OXA1L
106788at6656	Duplicated	TRINITY_DN6265_c0_g2_i2:134-1372	382.0	291	https://www.orthodb.org/v10?query=106788at6656	mitochondrial inner membrane protein OXA1L
106988at6656	Complete	TRINITY_DN1410_c0_g2_i5:491-1657	359.9	304	https://www.orthodb.org/v10?query=106988at6656	vacuolar protein-sorting-associated protein 36
107030at6656	Duplicated	TRINITY_DN3272_c0_g1_i1:116-3181	318.5	261	https://www.orthodb.org/v10?query=107030at6656	trafficking protein particle complex subunit 12
107030at6656	Duplicated	TRINITY_DN3272_c0_g1_i3:1086-4151	318.5	261	https://www.orthodb.org/v10?query=107030at6656	trafficking protein particle complex subunit 12
107030at6656	Duplicated	TRINITY_DN3272_c0_g1_i5:2228-5293	318.5	261	https://www.orthodb.org/v10?query=107030at6656	trafficking protein particle complex subunit 12
107139at6656	Complete	TRINITY_DN299206_c0_g1_i1:124-1047	259.9	204	https://www.orthodb.org/v10?query=107139at6656	ribosome production factor 2 homolog
107226at6656	Complete	TRINITY_DN1427_c0_g2_i1:334-1818	163.4	119	https://www.orthodb.org/v10?query=107226at6656	Arginyl-tRNA--protein transferase 1
107353at6656	Duplicated	TRINITY_DN528_c0_g1_i1:2823-3809	236.6	225	https://www.orthodb.org/v10?query=107353at6656	Hexosyltransferase
107353at6656	Duplicated	TRINITY_DN528_c0_g1_i3:2823-3809	236.6	225	https://www.orthodb.org/v10?query=107353at6656	Hexosyltransferase
107427at6656	Complete	TRINITY_DN17277_c0_g1_i1:113-787	237.4	171	https://www.orthodb.org/v10?query=107427at6656	YEATS domain-containing protein 4
107453at6656	Complete	TRINITY_DN19955_c0_g1_i1:52-837	307.8	211	https://www.orthodb.org/v10?query=107453at6656	ER membrane protein complex subunit 2-like
107615at6656	Complete	TRINITY_DN11166_c0_g1_i1:50-805	183.6	199	https://www.orthodb.org/v10?query=107615at6656	Mediator of RNA polymerase II transcription subunit 8
107802at6656	Complete	TRINITY_DN76268_c0_g1_i2:134-1081	315.4	223	https://www.orthodb.org/v10?query=107802at6656	serine-threonine kinase receptor-associated protein
107806at6656	Complete	TRINITY_DN198871_c0_g1_i1:92-1945	536.5	545	https://www.orthodb.org/v10?query=107806at6656	ESF1 homolog
107844at6656	Duplicated	TRINITY_DN66341_c0_g1_i1:133-1548	172.0	204	https://www.orthodb.org/v10?query=107844at6656	protein daughter of sevenless
107844at6656	Duplicated	TRINITY_DN66341_c0_g1_i2:93-1589	177.9	217	https://www.orthodb.org/v10?query=107844at6656	protein daughter of sevenless
108162at6656	Complete	TRINITY_DN116509_c0_g1_i1:138-797	238.1	174	https://www.orthodb.org/v10?query=108162at6656	Eukaryotic translation initiation factor 3 subunit K
108207at6656	Duplicated	TRINITY_DN4464_c0_g1_i1:36-809	376.3	205	https://www.orthodb.org/v10?query=108207at6656	ER membrane protein complex subunit 3
108207at6656	Duplicated	TRINITY_DN4464_c0_g1_i2:36-800	376.2	205	https://www.orthodb.org/v10?query=108207at6656	ER membrane protein complex subunit 3
108240at6656	Complete	TRINITY_DN14628_c0_g1_i1:153-563	166.4	128	https://www.orthodb.org/v10?query=108240at6656	NADH dehydrogenase 
108693at6656	Complete	TRINITY_DN8919_c0_g1_i1:181-1221	346.3	280	https://www.orthodb.org/v10?query=108693at6656	ankyrin repeat and MYND domain-containing protein 2
108702at6656	Duplicated	TRINITY_DN139_c0_g1_i3:86-1699	359.1	240	https://www.orthodb.org/v10?query=108702at6656	Islet cell autoantigen 1
108702at6656	Duplicated	TRINITY_DN139_c0_g1_i5:86-1699	359.1	240	https://www.orthodb.org/v10?query=108702at6656	Islet cell autoantigen 1
108702at6656	Duplicated	TRINITY_DN139_c0_g1_i7:86-1699	359.1	240	https://www.orthodb.org/v10?query=108702at6656	Islet cell autoantigen 1
108702at6656	Duplicated	TRINITY_DN139_c0_g1_i8:86-1699	359.1	240	https://www.orthodb.org/v10?query=108702at6656	Islet cell autoantigen 1
108705at6656	Missing
108808at6656	Duplicated	TRINITY_DN1753_c0_g1_i1:144-1016	242.6	189	https://www.orthodb.org/v10?query=108808at6656	beta-1,4-galactosyltransferase 7
108808at6656	Duplicated	TRINITY_DN1753_c0_g1_i4:141-1013	242.6	189	https://www.orthodb.org/v10?query=108808at6656	beta-1,4-galactosyltransferase 7
109131at6656	Complete	TRINITY_DN3763_c0_g1_i1:172-993	310.7	213	https://www.orthodb.org/v10?query=109131at6656	diphthine methyl ester synthase
109174at6656	Complete	TRINITY_DN6680_c0_g1_i1:53-1180	227.9	245	https://www.orthodb.org/v10?query=109174at6656	WD repeat-containing protein 74
109325at6656	Duplicated	TRINITY_DN2622_c0_g1_i1:48-1040	387.0	255	https://www.orthodb.org/v10?query=109325at6656	electron transfer flavoprotein subunit alpha, mitochondrial
109325at6656	Duplicated	TRINITY_DN2622_c0_g1_i5:4-804	350.6	217	https://www.orthodb.org/v10?query=109325at6656	electron transfer flavoprotein subunit alpha, mitochondrial
109444at6656	Duplicated	TRINITY_DN5039_c0_g4_i1:300-944	361.7	173	https://www.orthodb.org/v10?query=109444at6656	Ras-related protein Rab-3
109444at6656	Duplicated	TRINITY_DN5039_c0_g4_i2:316-960	361.7	173	https://www.orthodb.org/v10?query=109444at6656	Ras-related protein Rab-3
109484at6656	Duplicated	TRINITY_DN133124_c0_g1_i1:29-808	290.0	203	https://www.orthodb.org/v10?query=109484at6656	ribosome biogenesis protein NSA2 homolog
109484at6656	Duplicated	TRINITY_DN24302_c0_g1_i1:86-865	290.5	202	https://www.orthodb.org/v10?query=109484at6656	ribosome biogenesis protein NSA2 homolog
109484at6656	Duplicated	TRINITY_DN24302_c0_g1_i2:86-865	290.5	202	https://www.orthodb.org/v10?query=109484at6656	ribosome biogenesis protein NSA2 homolog
109562at6656	Duplicated	TRINITY_DN3050_c0_g1_i1:75-1313	356.3	275	https://www.orthodb.org/v10?query=109562at6656	DNA/RNA-binding protein KIN17
109562at6656	Duplicated	TRINITY_DN3050_c0_g1_i2:75-1313	356.3	275	https://www.orthodb.org/v10?query=109562at6656	DNA/RNA-binding protein KIN17
109562at6656	Duplicated	TRINITY_DN51768_c0_g2_i1:67-1269	413.6	325	https://www.orthodb.org/v10?query=109562at6656	DNA/RNA-binding protein KIN17
109664at6656	Duplicated	TRINITY_DN1183_c0_g1_i3:648-1160	113.5	127	https://www.orthodb.org/v10?query=109664at6656	POU domain protein
109664at6656	Duplicated	TRINITY_DN1183_c0_g1_i4:696-1190	113.7	127	https://www.orthodb.org/v10?query=109664at6656	POU domain protein
109664at6656	Duplicated	TRINITY_DN1183_c0_g1_i7:696-1190	113.7	127	https://www.orthodb.org/v10?query=109664at6656	POU domain protein
109664at6656	Duplicated	TRINITY_DN1183_c0_g1_i8:687-1184	112.9	132	https://www.orthodb.org/v10?query=109664at6656	POU domain protein
109664at6656	Duplicated	TRINITY_DN1183_c0_g1_i9:14-463	114.3	130	https://www.orthodb.org/v10?query=109664at6656	POU domain protein
109664at6656	Duplicated	TRINITY_DN5874_c0_g1_i1:1810-2295	106.9	125	https://www.orthodb.org/v10?query=109664at6656	POU domain protein
109664at6656	Duplicated	TRINITY_DN5874_c0_g1_i4:2355-2840	106.9	125	https://www.orthodb.org/v10?query=109664at6656	POU domain protein
109664at6656	Duplicated	TRINITY_DN5874_c0_g1_i5:2355-2840	107.8	125	https://www.orthodb.org/v10?query=109664at6656	POU domain protein
109724at6656	Complete	TRINITY_DN23824_c0_g1_i1:43-1203	339.1	238	https://www.orthodb.org/v10?query=109724at6656	Protein phosphatase methylesterase 1
109793at6656	Complete	TRINITY_DN6258_c0_g1_i1:157-804	268.9	189	https://www.orthodb.org/v10?query=109793at6656	pre-mRNA-splicing factor Syf2
109919at6656	Complete	TRINITY_DN43409_c0_g1_i1:84-1457	267.1	321	https://www.orthodb.org/v10?query=109919at6656	translation initiation factor eIF-2B subunit gamma
109923at6656	Duplicated	TRINITY_DN8121_c0_g1_i1:38-1393	312.0	298	https://www.orthodb.org/v10?query=109923at6656	39S ribosomal protein L38, mitochondrial
109923at6656	Duplicated	TRINITY_DN8121_c0_g1_i2:113-1378	312.0	298	https://www.orthodb.org/v10?query=109923at6656	39S ribosomal protein L38, mitochondrial
109923at6656	Duplicated	TRINITY_DN8121_c0_g1_i3:113-1378	312.0	298	https://www.orthodb.org/v10?query=109923at6656	39S ribosomal protein L38, mitochondrial
109923at6656	Duplicated	TRINITY_DN8121_c0_g1_i4:38-1393	312.0	298	https://www.orthodb.org/v10?query=109923at6656	39S ribosomal protein L38, mitochondrial
110129at6656	Complete	TRINITY_DN3094_c0_g3_i2:177-785	145.0	130	https://www.orthodb.org/v10?query=110129at6656	28S ribosomal protein S7, mitochondrial
110504at6656	Complete	TRINITY_DN4217_c0_g1_i1:397-1131	269.9	211	https://www.orthodb.org/v10?query=110504at6656	Vacuolar-sorting protein SNF8
110787at6656	Complete	TRINITY_DN288470_c0_g1_i1:42-1136	347.6	330	https://www.orthodb.org/v10?query=110787at6656	splicing factor, suppressor of white-apricot homolog isoform X1
110982at6656	Complete	TRINITY_DN30797_c0_g1_i1:664-2508	436.8	438	https://www.orthodb.org/v10?query=110982at6656	nuclear pore complex protein Nup85
111082at6656	Duplicated	TRINITY_DN68528_c0_g2_i1:33-962	365.6	237	https://www.orthodb.org/v10?query=111082at6656	ubiquitin-like domain-containing CTD phosphatase 1
111082at6656	Duplicated	TRINITY_DN68528_c0_g2_i2:33-962	365.6	237	https://www.orthodb.org/v10?query=111082at6656	ubiquitin-like domain-containing CTD phosphatase 1
111082at6656	Duplicated	TRINITY_DN68528_c0_g2_i3:33-962	365.6	237	https://www.orthodb.org/v10?query=111082at6656	ubiquitin-like domain-containing CTD phosphatase 1
111082at6656	Duplicated	TRINITY_DN68528_c0_g2_i4:33-962	365.6	237	https://www.orthodb.org/v10?query=111082at6656	ubiquitin-like domain-containing CTD phosphatase 1
111153at6656	Complete	TRINITY_DN37330_c0_g2_i1:99-1262	354.8	269	https://www.orthodb.org/v10?query=111153at6656	tRNA pseudouridine synthase
